lon,lat,mlotst,siconc,sithick,so,thetao,uo,vo,chl,fe,no3,nppv,o2,ph,phyc,po4,si,spco2,wind,uvb,swh,sp,ssrd,strd,tp,inorganic,ocean_pollution,plumes_fert,plumes_pest,population,artisanal_fishing,shipping,oil_rigs,night_lights,conc,sea
-72.5,28.5,37.00875155131022,0,0,32.641066551208496,14.372222979863485,-0.010654672631062567,-0.02885306494620939,0.17096743608514467,1.3183057717469637e-5,2.711405744155248,3.4413421154022217,263.2856903076172,8.023083647092184,1.4175216207901637,0.4262950047850609,4.789714058240254,39.91242376963297,7.47864950940201,1634216.6649474308,2.5120208537340325,101861.00097725294,14000657.070176462,28749331.722377785,0.0021084800542751103,0,0.3097633719444275,0,0,0,0,26.604476928710938,0,0,8.227710831,North Atlantic Ocean
-6.75,58.25,46.76903525988261,0,0,34.83657296498617,20.721113204956055,-6.171391093327353e-4,0.006666736075809847,0.0648811487480998,7.316897881537443e-5,0.0032432288668739298,0.4270867904027303,231.4725087483724,8.020527760187784,0.9000160346428553,0.09215118798116843,2.791881183783213,41.91729005177816,6.521397875352701,1985860.8635038834,2.3385401904252587,102165.60926471642,16717600.076310173,31419881.230952345,0.0018831408987518422,0.4356019198894501,0.5013701915740967,0.1427726298570633,0.001945738447830081,0,0.043743088841438293,213.56735229492188,0,0,0.106002384,North Atlantic Ocean
-9.5,34.5,29.22759159406026,0,0,33.84645080566406,29.41434685389201,-0.24123973663275441,0.024112468119710684,0.09252096215883891,6.448971253121272e-4,0.001511397121551757,2.7871632178624473,199.0429369608561,8.048167864481607,1.1858940770228703,0.029727836217110355,2.2190797130266824,36.9031982421875,5.915121148085595,2301330.6102269082,1.7291733629087118,100948.470484356,18283659.15521547,36965840.00065616,0.010548777794645022,0,0.5101935863494873,0,0,0,0,232.22097778320313,0,0,3.294123502,North Atlantic Ocean
-4.75,48.5,12.415878057479858,0.5511661937149862,0.533446150055776,26.442122141520183,0.7345212362706661,0.007435526596964337,0.02320812497055158,0.4692833336691062,0.003667397094735255,3.510969320933024,2.285168776026694,365.54883575439453,7.905501325925191,2.027468740940094,0.11229273828697235,35.060045878092446,42.048415184020996,6.506617896235751,827101.3870874213,0.9850397304097686,100954.72660357444,6732433.158702195,21588514.251345377,0.0011511429501495328,1.888824701309204,0.8931881189346313,5.704840183258057,0.13797713816165924,0,1.3968929052352905,1227.0389404296875,1,1.1747959852218628,0.104412672,North Atlantic Ocean
-2,56.5,11.84688425064087,0,0,35.63585948944092,16.22284738222758,0.15363085269927979,-0.18340298409263292,1.3706259553631146,0.0025882865399277457,1.0938153558721144,43.85930585861206,261.77985254923504,8.068134784698486,6.784465074539185,0.19028324509660402,1.6439755509297054,36.41142431894938,4.866536186707885,2003956.7865960659,1.5360365593206895,101677.20050918008,17926465.36092795,28128353.49553024,0.0010384733723878988,9.037886629812419e-4,0.58335280418396,0.006555634085088968,0,0,1.005703290303548,475.149658203125,0,0,0.056701373,North Atlantic Ocean
-5.25,54.75,38.37658222516377,0,0,37.23471673329671,25.408153772354126,-0.03349126372874404,0.00889419584806698,0.06716316876312098,4.996871804602657e-4,0.0010717292340511144,0.9048345386981964,210.0504156748454,8.031126578648884,1.0911706611514091,0.04919823682090889,1.3616429617007575,41.67695840199788,6.187100042322424,2352809.1918270183,2.0361913294751854,101896.05681770112,19809734.617296707,33493750.04783977,0.002297768487983138,0.14240429177880287,0.7250566184520721,0.013814335688948631,2.6093419728567824e-4,0,0.11867680773139,1305.8894653320313,0,0,0.5163577275,North Atlantic Ocean
-23.75,17.75,26.71861032339243,0,0,36.39438810103979,23.97118508510101,-0.07600038271182431,0.0013081681886083407,0.20305529303657702,2.3791496308452526e-4,0.7282435591168438,11.412832879867308,216.89916033622544,8.034179675273407,1.4468801896541548,0.21827225219935945,0.6668189360927312,40.29921756646573,5.8235646331530795,1076437.811545328,0.5721619301355141,100146.75240198342,9423197.633104559,27017575.910096183,0.004219971716760815,0,0.08755959570407867,0,0,0,0,1.355558156967163,0,0,0.137323052,North Atlantic Ocean
-140.5,34.75,28.48494839668274,0,0,33.50635592142741,14.733749548594156,0.054877140248815216,0.018789191423517575,0.20208982999126116,2.2501289398254205e-5,3.9446945587793985,4.913464725017548,263.30627187093097,8.030141353607178,1.4925067623456318,0.4451838359236717,5.373217384020488,39.5467004776001,8.121578600989338,1484219.378694703,2.770048516474744,101730.05393016349,12497692.343139304,29510994.532577734,0.0042741806645517876,0,0.2581733763217926,0,0,0,0,14.955389976501465,0,0,42.78007947,North Pacific Ocean
-148.5,24.5,36.210994243621826,0,0,35.44230079650879,23.412320613861084,0.02052752786160757,-0.004883251424568395,0.059128413597742714,1.3742758528678678e-4,5.659488767075042e-4,0.5221784437696139,216.6857452392578,8.066737651824951,0.9506070266167322,0.23835289105772972,1.8273264666398366,37.018941243489586,6.927872099691506,2267092.7294645444,2.361479709323224,102005.46699460756,19161253.527553137,32290697.47200647,0.001076738512005057,0,0.3024889826774597,0,0,0,0,24.040531158447266,0,0,0,North Pacific Ocean
-147,37.5,50.31544534365336,0,0,34.54272492726644,20.809382915496826,0.007903966446368335,0.00618961045256583,0.04757079823563496,7.132829008090387e-5,9.816585176546748e-4,0.2478963596125444,229.7611312866211,8.02407737572988,0.8015486200650533,0.16079384461045265,3.0801205237706504,41.25954373677572,5.850471138760279,2029665.63728198,2.1656773671791467,102048.25309730839,17112169.86023757,31432679.169319272,9.968423177118234e-4,0,0,0,0,0,0,0,0,0,6.54167298,North Pacific Ocean
-150.75,33.25,43.15499750773112,0,0,35.48460208045112,22.1738641526964,-0.029703824510963588,0.009798936794848286,0.09069119476609759,1.746476990420989e-4,0.07702540258712058,1.329633719391293,221.78470272488065,8.06970018810696,1.0726945334010654,0.17885564122762945,1.6571249034669664,36.80221356285943,7.5063082398971535,2147898.9060168155,2.359043654219015,102000.91273157498,18026253.96983879,31984690.728300583,0.0019656943944073788,0,0.27981266379356384,0,0,0,0,20.254003524780273,0,0,0,North Pacific Ocean
155.25,21.5,27.854833364486694,0,0,37.87128575642904,19.80517586072286,-0.04711158329155296,0.011292706457121918,0.10691823748250802,0.001879291798104532,0.4108161088079214,1.3223945597807567,232.00379943847656,8.065367182095846,1.1779113362232845,2.4169687336931625e-4,1.933894783258438,38.90074857076009,4.786684621680068,1855797.5034257546,0.7372046634456517,101417.46369749027,16833256.01142016,29051798.93965127,0.002164991996580079,0,0.31496042013168335,0,0,0,0,30.18778419494629,0,0,0.156461188,North Pacific Ocean
-151.25,28,38.129310290018715,0,0,34.47682476043701,19.409555355707806,0.0207083059164385,0.011248166993027553,0.11633347844084103,2.8769678465323523e-5,0.21308224950917065,2.2036952674388885,239.58990224202475,8.0323855082194,1.211180458466212,0.10028712823987007,2.5185033877690635,39.969894091288246,7.313565078224936,1871620.5646620784,2.4835737319917697,101978.21332582836,15815003.160971275,30903744.086161427,0.0035866482254120115,0,0.2439347207546234,0,0,0,0,15.442190170288086,0,0,5.821134963,North Pacific Ocean
-141.75,30.25,60.273636976877846,0,0,35.23853747049967,20.91283305486043,-0.015590176413146159,0.003399955244579663,0.05299626073489586,1.0639532592904288e-4,8.420587061361099e-4,0.24395145724217096,227.92960357666016,8.04765272140503,0.7920467505852381,0.0718482540299495,2.495621701081594,39.148681004842125,6.2241863825395365,2165283.5934262127,2.185236418305692,102238.81305051383,18404019.04524593,31190492.096527703,6.30489036562361e-4,0,0.23859836161136627,0,0,0,0,12.881196975708008,0,0,0.38263362,North Pacific Ocean
-150.5,34.25,53.8503512541453,0,0,34.78309694925944,21.58815844853719,0.01834036421496421,0.00519480478639404,0.04817090773334106,9.569462721022622e-5,9.892584106031184e-4,0.28550224751234055,226.18088404337564,8.026213963826498,0.835623100399971,0.1601112075150013,2.9173927704493203,41.482211430867515,5.8420396070492675,2100657.7815756947,2.105402655923201,101968.43364521103,17625105.4663487,31886495.918584276,6.18265450295768e-4,0,0.04258440434932709,0,0,0,0,0.5207967162132263,0,0,4.316840071,North Pacific Ocean
-156.5,33.5,45.03297858768039,0,0,35.61848100026449,22.343482123480904,-0.011337250969113989,0.004432707129227411,0.05770132980412907,9.885257496635959e-5,9.323644254537714e-4,0.38826263033681446,221.2441054450141,8.059131185213724,0.9016269793113073,0.14555800126658547,1.7186334100034502,37.9998902214898,6.9792135148455205,2136262.0852394975,2.2224833477975783,102059.08744936486,17857661.49855851,32139533.41738259,0.0020262808654678806,0,0.12414330989122391,0,0,0,0,3.1750855445861816,0,0,0,North Pacific Ocean
-140.75,27.75,42.77093858189053,0,0,35.27038860321045,20.89173584514194,0.021344878982442122,0.016890896347629476,0.14311195413271588,7.750087110657155e-5,0.3348814093300866,3.083798416786724,228.0844857957628,8.074911011589897,1.1374692486392126,0.27836808645062977,1.4867780589395099,36.05334610409207,7.697439491095206,2152386.648558741,2.430342397450166,101869.46231857137,18131837.30582558,31276800.898267962,0.0010591412718724768,0,0.18204353749752045,0,0,0,0,5.217139720916748,0,0,2.558432328,North Pacific Ocean
132,31.5,46.850835959116615,0,0,39.037522315979004,19.790343920389812,0.006946273827149223,-0.00519787989226946,0.180728226279219,0.002325811675594499,0.28529514869054157,3.5643629233042398,228.3575693766276,8.07206098238627,1.33738840619723,0.004616578201118197,2.7689527173837027,40.3156369527181,5.722435849866297,1903817.508247753,1.5845499041969788,101413.07722309574,17280387.378589403,28738434.92702913,0.00183619524135116,0,0.5911388397216797,0,0,0,0,559.94207763671875,0,0,0.290332325,North Pacific Ocean
-137,33,39.596281846364334,0,0,33.939658323923744,19.604142586390175,-0.01441293504224935,-0.0029169436214336506,0.048544451749573156,6.945129446952099e-5,0.0012144400340427333,0.23083966473738352,234.7185433705648,8.033296585083008,0.7972460264960924,0.1347581244384249,3.2339536050955457,39.904944260915116,5.997588967806095,1969127.49790182,2.222103817473372,102105.42108327002,16598032.70042392,30959781.435858652,0.001096225388661944,0,0.29550041258335114,0,0,0,0,22.133556365966797,0,0,30.56583065,North Pacific Ocean
-140,28.75,58.70528717835744,0,0,35.38511482874553,19.2988353172938,-0.018016955058556054,-0.040478479165661455,0.1674028399089972,3.525407855704543e-4,0.30238239716951887,3.513032405326764,231.73662694295246,8.08480207125346,1.0924750864505768,0.18197664913410944,1.605847326417764,35.48667240142822,7.263633051459871,2070884.4508873392,2.465956463919304,101936.61372849654,17663222.840188,30222578.453515787,9.232350699760396e-4,0,0.23764222860336304,0,0,0,0,11.885824203491211,0,0,160.4822150215,North Pacific Ocean
-149,6.5,38.1685807440016,0,0,35.46802626715766,21.691999382442898,0.017919777677484997,-7.423647847543992e-4,0.08644852362987068,1.4610792146009367e-4,0.0057681917533045635,1.3426230454610453,224.5038562350803,8.049955858124628,1.0106559478574328,0.05506410145123179,2.2661911447842917,38.7722929848565,6.662055663190521,2022191.86449575,2.243422241730734,102157.09998378712,17016795.469893403,31857947.860415533,0.00247506953999011,0,0.4230566620826721,0,0,0,0,85.37811279296875,0,0,0,North Pacific Ocean
133.5,32.5,54.31782881418864,0,0,38.854897816975914,20.001425584157307,0.02411597757600248,-0.010923275643866267,0.20898379012942314,0.001958725100848824,0.2918123298635085,3.786652515331904,227.0469487508138,8.068938732147217,1.440307115515073,0.011359503773443672,1.9250265260537465,40.347508112589516,5.726626817099124,1920968.3382723206,0.7748840809814013,101565.23754799485,17363064.499311265,28921640.196912244,0.002031418314768333,0,0.6318601369857788,0,0,0,0,865.07354736328125,0,0,5.749388444,North Pacific Ocean
-153.25,36.75,53.987035274505615,0,0,34.589759508768715,21.72774404949612,-0.035822167682151004,-1.56797145286368e-4,0.047805296153657965,9.817867329628725e-5,0.001020529103698209,0.2811644929978583,227.4709938897027,8.02384032143487,0.8227130422989528,0.19193471388684377,2.8817669947942095,41.754738383822975,5.865730557915699,2142222.5494941478,2.0727189166084012,101911.64917613636,17978669.034556285,31892091.15250798,3.889698682997402e-4,0,0.2872096498807271,0,0,0,0,22.196444829305012,0,0,20.28996051,North Pacific Ocean
-141,40.25,29.480228026707966,0,0,38.19593779246012,18.449921290079754,-0.17420953884720802,-0.040424646654476724,0.2416894199947516,0.003689881918641428,0.4627467952668667,8.440495113531748,240.6798553466797,8.078691959381104,1.812557339668274,0.002691469739753908,1.6501280168692272,37.989624977111816,4.82197306175292,1735388.0081180471,2.6568894116354587,100890.65531364764,15741273.780587276,28381344.62498665,0.0027432207730171427,0,0.17282304167747498,0,0,0,0,5.986155033111572,0,0,5.085545805,North Pacific Ocean
-157.25,40,55.8185318046146,0,0,35.73653030395508,22.14099433686998,0.023636550073408417,8.275936607889072e-4,0.054820401387082204,9.656655301013315e-5,0.0010223103874725187,0.3374512456357479,222.23027801513672,8.057124680942959,0.8403631216949886,0.06896417349990872,2.0077391266822815,38.35342682732476,6.5944711501814695,2120048.6174599053,2.1698051272168337,102134.3286686242,17804452.269349348,31992001.62787493,0.002103342604974658,0,0.16279612481594086,0,0,0,0,4.952609062194824,0,0,0,North Pacific Ocean
-92,0.5,49.131892363230385,0,0,34.63498560587565,21.328604221343994,-0.02860310070294266,0.007836693948775064,0.04901885986328125,1.0744064275058918e-4,9.070727246580645e-4,0.28345825026432675,225.33044942220053,8.039092063903809,0.7945780803759893,0.10568534396588802,2.7195831338564553,40.16740894317627,5.956906827300463,2086272.6533502203,2.157530704638623,102023.58816751615,17561857.724646203,31702919.69396589,0.0011153579584705225,0,0,0,0,0,0,0,0,0,1.397029079,North Pacific Ocean
-130,5.25,39.81909735997518,0,0,35.49997901916504,26.42638905843099,-0.07365813634047906,-0.043130782432854176,0.16485236212611198,9.96314300512798e-6,2.971147119998932,6.515005707740784,209.20248158772787,8.017668724060059,1.4189176162083943,0.5265148431062698,1.4454364875952403,42.25511360168457,7.577794402874438,2705656.4996566614,2.2495800476885948,101279.90098410084,22645401.355227675,33960642.951523155,7.826638279102294e-4,0,0,0,0,0,0,0,0,0,0.131796118,North Pacific Ocean
-140.75,30,36.525671879450485,0,0,34.45459090338813,18.862118615044487,0.029353733122762706,0.006392440208906515,0.12206030626677805,4.677645761653871e-5,0.7887382087242764,2.449092021832864,240.53884802924262,8.035837014516195,1.1959548509783215,0.14642415961457622,2.873291658030616,39.62675804562039,7.372445274673502,1834860.5030137484,2.506280825342352,101937.5605358112,15479147.596975194,30740261.24303701,0.0034231946660597053,0,0.24357150991757712,0,0,0,0,12.985031763712565,0,0,65.95986850666667,North Pacific Ocean
-139.5,24.75,34.613512463039825,0,0,35.184455977545845,26.17871920267741,-0.09209433159170052,-0.002510889242330449,0.08734580553654167,4.0347338709681126e-4,0.003615709115466517,1.8320292648341923,208.0094960530599,8.061626593271892,1.1725882126225367,0.10941235267414919,2.756761090623008,36.74716271294488,7.353019686907936,2451557.8884531455,2.214018938939114,101566.46000807203,20541404.127210017,34015714.27326394,0.0023525974727586496,0,0.0905924066901207,0,0,0,0,1.2683076858520508,0,0,0,North Pacific Ocean
-137.25,32,38.40011644363403,0,0,33.47084299723307,19.021788279215496,-0.0030344050804463527,-0.012547220103442669,0.06126606153945128,3.2618257819194696e-5,0.0017502412083558738,0.40230266998211545,237.93147404988608,8.02412454287211,0.8528761565685272,0.2009251428147157,3.4702128171920776,40.31101036071777,6.216424413640869,1918857.82369188,2.256852907854783,102118.22095937212,16203181.701800194,30761714.791893654,0.001158229087115676,0,0.2834993451833725,0,0,0,0,21.55200481414795,0,0,53.20646621,North Pacific Ocean
-157.5,8,38.88231213887533,0,0,34.50251166025797,17.565460602442425,-0.00833596516167745,0.03328545531257987,0.15670879806081453,1.0024678090303496e-5,2.7572783331076303,3.587489744027456,246.6553522745768,8.050541798273722,1.4281686147054036,0.368929664293925,0.9826019654671351,38.363982836405434,6.591503581667496,2004327.8660827368,2.755732279594213,102128.50400590358,16952337.65283093,29603501.369686518,9.72572298602792e-4,0,0.062496427446603775,0,0,0,0,1.1703593730926514,0,0,0.087110612,North Pacific Ocean
-145.75,29.25,44.73611172040304,0,0,33.89654382069906,19.305366675059002,-0.004837387125007808,-0.001212882266069452,0.05393009011944135,5.371773098280149e-5,0.0015048305115972955,0.2777162107328574,235.63395182291666,8.026328722635904,0.8167997002601624,0.17112270494302115,3.326939880847931,40.3207737604777,6.41573094411558,1866564.6066561884,2.3076040558591306,102152.80938861432,15754209.65661859,30839800.763668686,0.002215835029312139,0,0.2253657877445221,0,0,0,0,10.578939437866211,0,0,8.545570644,North Pacific Ocean
-144.5,26.25,46.28777821858724,0,0,35.472784996032715,22.333070913950603,0.013336844519168759,0.014429201934641847,0.052756463487943016,1.2643439489086936e-4,6.417113618226722e-4,0.3574615716934204,221.40728632609049,8.063355525334677,0.8588338295618693,0.15440379828214645,2.11527086297671,37.778001149495445,6.696302561110836,2195358.426197488,2.328795970008424,102093.48412016357,18570037.975971892,31866464.36287952,8.36341315428743e-4,0,0.24342580139636993,0,0,0,0,11.911764144897461,0,0,0.393965103,North Pacific Ocean
-156.25,20,44.432401180267334,0,0,35.02637577056885,25.536617279052734,0.06381954547638695,0.1364391214835147,0.06686860167731841,3.7028431264237344e-4,7.452121159682671e-4,1.0433896034955978,209.7333984375,8.061218500137329,1.0179375161727269,0.2574711814522743,1.7670110960801442,37.054905573527016,5.219693372285881,2465446.3113240656,1.4342307748416543,101439.39606946296,20875487.18645345,33010766.982513897,9.369644603479376e-4,0.0255865678191185,0.45093998312950134,0.04075842723250389,7.562362588942051e-4,0,0,29.03172492980957,0,0,0,North Pacific Ocean
-146,55.5,32.5843977133433,0,0,34.76288255055746,20.209587732950848,-0.035520643616716065,0.0310784659620064,0.07177330553531647,4.4339878968457924e-5,0.0025643111584940925,0.6051894476016363,233.77747344970703,8.029577493667603,0.8890623797972997,0.07513962996502717,2.638162354628245,40.29108111063639,7.071704111232296,1957583.4469961696,2.4195655015000255,101974.40212676425,16614317.587838832,31081106.818963982,0.003050581963923486,0,0,0,0,0,0,0,0,0,0.11632062,North Pacific Ocean
134,32,35.787973960240684,0,0,38.16023254394531,20.38498862584432,0.024661177851764176,0.011290999129414558,0.12929046961168447,0.0039969575009308755,0.34178885724395514,3.5565401315689087,233.96272786458334,8.042664210001627,1.4775034040212631,9.98496182243495e-4,1.756449560324351,41.56870651245117,4.378201708904227,1877720.1837242304,1.8216015573377666,100353.77961152245,16908519.29014779,28831498.196240827,0.003017099966758472,0,0.47056424617767334,0,0,0,0,156.25994873046875,0,0,1.279209695,North Pacific Ocean
-135,32,40.36593691507975,0,0,33.667500495910645,19.281333764394123,-0.01675150284912282,-0.009356492021955395,0.058459578081965446,4.673219761267925e-5,0.0015107949972540762,0.31471240644653636,236.36603927612305,8.028716325759888,0.8461124996344248,0.1854388446857532,3.287327289581299,40.09459082285563,6.043677208055846,1953014.530816535,2.2374527298872082,102111.46147423956,16481686.5110593,30847544.443767518,0.0010632748517693906,0,0.30500710010528564,0,0,0,0,22.834226608276367,0,0,31.0193358,North Pacific Ocean
-67,-57.75,39.37402065594991,0,0,35.01786963144938,10.844256281852722,0.05127365297327439,0.021267136461877573,0.6106497198343277,0.0018094824627041817,3.041297594240556,10.7555922716856,275.02184041341144,8.085529645284018,2.4719053208827972,0.2727071540430188,2.2111435681581497,34.90287319819132,8.183351970083839,1073573.5417575876,1.9733878871056316,100615.38606803617,9303502.432356335,26881574.630276605,0.003880191449234381,0,0,0,0,0,0,0,0,0,0.076958368,South Atlantic Ocean
-14,-58.75,34.88634943962097,0,0,34.58412488301595,20.397998968760174,-0.0023937695659697056,-0.006477861121917765,0.06411584870268901,5.434005955369988e-5,0.0019186074302221339,0.45184771716594696,231.19967397054037,8.031891703605652,0.9088648955027262,0.07479932873199384,2.599235018094381,40.108917236328125,6.9723608287784336,1955461.3361817708,2.3940045754790535,102291.2350149994,16536191.032203086,31260417.064126723,0.0029632453258158047,0,0,0,0,0,0,0,0,0,0,South Atlantic Ocean
-49.25,-34.75,36.34171120325724,0,0,37.13307476043701,20.29797108968099,0.05348714658369621,-0.016625121391067903,0.14680031997462115,0.0015275861175420384,0.14402661519125104,2.7947189460198083,228.9637082417806,8.035181721051535,1.4101507316033046,0.006925191684786114,1.298579066991806,41.68812910715739,5.824358189078822,1953171.0799749743,1.198510533088646,101557.90278753186,17559198.967517238,29293244.102972295,0.0020902332515873013,0,0.27528101205825806,0,0,0,0,17.94375228881836,0,0,1.201051707,South Atlantic Ocean
-6.25,-22.5,42.328216234842934,0,0,38.84528414408366,20.488186200459797,0.006103646786262591,1.8891998721907535e-4,0.12613934092223644,0.0038294371139879027,0.12383869399006169,2.223961889743805,223.80491383870444,8.078460772832235,1.3535589277744293,0.02127205322600882,2.449101746082306,39.65457026163737,4.817732497274735,1891090.641478339,0.557483815503996,101189.6546666394,17073464.49203321,29137535.852841318,0.003286550324895964,0,0.02096107415854931,0,0,0,0,0.3289397358894348,0,0,1.101734379,South Atlantic Ocean
7,-51,33.31709019343058,0,0,34.602090199788414,20.51389487584432,0.009833050494004661,0.0039983808528631926,0.06917376754184563,5.878513805631277e-5,0.0020371250672421106,0.5617842264473438,231.6541290283203,8.035360852877298,0.9477871010700861,0.07327247876673937,2.6213231682777405,39.77534612019857,6.911480210100392,1968605.6673736894,2.374198388327444,102306.76744892105,16690552.335517433,31278083.783394117,0.002404149119187321,0,0,0,0,0,0,0,0,0,0,South Atlantic Ocean
-10.25,-25.75,55.40836501121521,0,0,39.262498219807945,20.23748254776001,-0.012936840008478612,0.0029562941441933313,0.10193491540849209,0.0020093633308230587,0.10389105385790269,1.3901394853989284,221.5626309712728,8.072951555252075,1.2020238190889359,0.004055434199775239,1.9693860113620758,39.26230525970459,6.660865329301908,2029172.797338745,0.8848949172816075,101313.77031918,18457603.227383535,28852596.246809494,0.0012657612155768556,0,0,0,0,0,0,0,0,0,36.22722272,South Atlantic Ocean
8.5,-27,41.627065952007584,0,0,35.63414395161164,19.41673485438029,-0.08364198311793211,0.03007947477901605,0.15711112604595912,4.399140459262968e-4,0.0912395576074815,4.035329421361288,233.97308535453598,8.049509687301441,1.1585410703451204,0.3968774149051079,1.8043485501637826,39.26094967279679,3.633672660199208,1026202.9260372634,0.5721619301355141,99067.10442559613,8931378.694190783,26988641.440744866,0.00453335612408838,0,0,0,0,0,0,0,0,0,0.341516851,South Atlantic Ocean
-41.25,-34.75,25.751302242279053,0,0,38.18362204233805,20.591954310735066,0.004697674948450488,-0.028698773191232856,0.12110785022377968,0.0011975046945735812,0.11786759745640059,1.9398614168167114,224.1779696146647,8.067355871200562,1.2804839611053467,0.004667876545984957,1.5625211695830028,40.18138631184896,5.626514777342199,2035805.8431629864,1.01267306852664,101504.76172888326,18536292.212411948,29159839.506299626,9.81607123234624e-4,0,0.044242821633815765,0,0,0,0,1.7015631198883057,0,0,21.21054313,South Atlantic Ocean
-7.25,-24.5,18.973780314127605,0,0,38.330063819885254,19.63828508059184,-0.026708176844598103,-0.058314067078754306,0.12533546922107539,0.002917290781624615,0.01390291346857945,3.1169564525286355,226.89085133870444,8.0912557442983,1.6075558960437775,0.14705142813424268,3.403375744819641,38.55412356058756,6.430014950778941,2005301.9497352475,0.7584936667476494,101247.61365618037,18238920.45352615,28752484.83762761,0.001106145980414543,0,0,0,0,0,0,0,0,0,3.896978011,South Atlantic Ocean
-20.75,-12,44.906469106674194,0,0,38.172557512919106,18.891095399856567,-0.05960188306926284,0.05103589408099651,0.16221538558602333,0.0032516110028761127,0.7792334419985613,2.6218586017688117,236.5741195678711,8.057699918746948,1.254848266641299,0.0022021044954575095,1.5696451763312023,39.970739682515465,3.9816469336371996,1609180.3958311076,2.058210538257834,99753.12025713567,14481022.901457772,27811372.67423919,0.004492965143381378,0,0,0,0,0,0,0,0,0,0.034198709,South Atlantic Ocean
-28.25,-23,50.151121616363525,0,0,38.32200336456299,19.42226219177246,-0.08550103501208166,0.09698149398900568,0.23827100979785124,0.0040010691348773735,0.6529465367396673,4.942519009113312,236.36159006754556,8.060789704322815,1.5608528157075245,0.010562137824914922,1.586726446946462,39.586687088012695,3.3264177252008675,1644908.3926571342,0.5730004273634121,101017.93498050561,14736161.325948855,28893123.051638104,0.004003313079021073,0,0.070579633116722107,0,0,0,0,0.9029259085655212,0,0,0.26470664,South Atlantic Ocean
4.75,-34.25,25.6095556418101,0,0,37.807815869649254,20.296703418095905,0.05031090664366881,-0.055090619173521795,0.09387077515323956,0.0015569100457166012,0.3429639203629146,1.1565348953008652,228.83025232950845,8.048716187477112,1.1901639352242153,7.161779446202369e-4,1.6833727459112804,40.81198501586914,4.511494305806251,1936623.2541162465,0.767081643618646,101387.76510855675,17553012.244197913,29188403.020915672,0.002048070736638765,0,0,0,0,0,0,0.4459315836429596,0,0,1.049247831,South Atlantic Ocean
12.5,-35,54.29734992980957,0,0,35.499637285868324,22.043907324473064,-0.024581392606099445,0.004054940305650234,0.0620768495524923,1.1950927121991602e-4,0.0010031580968643539,0.3583155845602353,223.1839739481608,8.06173555056254,0.8716263522704443,0.1933998018503189,1.9794508914152782,37.95064385732015,6.745775813356332,2218098.640990035,2.205792839819105,102141.01624434047,18744084.30802954,31752581.259150606,6.680455624829065e-4,0,0.18054994940757751,0,0,0,0,7.16575813293457,0,0,0.042464286,South Atlantic Ocean
1.75,-17.75,38.33126560846964,0,0,34.653822898864746,26.28166325887044,-0.12270874778429668,0.052706589185011886,0.1329064747939507,9.764444333389596e-6,0.42990702235450345,4.513928125301997,208.30772018432617,8.049380540847778,1.3058824986219406,0.34813839197158813,1.9264736771583557,37.75792948404948,8.94166905299863,2557369.657912807,2.4076235357174376,101290.75930596274,21107872.785513967,34513690.09247377,0.0016992556444804959,0,0.2868759036064148,0,0,0,0,18.05474090576172,0,0,0,South Atlantic Ocean
-1.75,-13,43.425998051961265,0,0,34.6978645324707,25.912380854288738,-0.10604770543674628,0.04065628586734723,0.11569010714689891,1.0828930574765158e-5,0.09771352246267877,3.3846141000588736,209.66154988606772,8.055166959762573,1.2169457028309505,0.329239862660567,1.8571060200532277,37.306406021118164,8.919796667795358,2562744.512352555,2.3964318042966526,101386.11119198175,21331157.254402258,34022128.6988947,0.0011594691610847484,0,0.19419944286346436,0,0,0,0,6.582334995269775,0,0,0.08644948,South Atlantic Ocean
-6,-19.25,44.082886616388954,0,0,38.68314774831136,20.387786547342937,-0.004698212510750939,-0.04168705366707096,0.16029587822655836,0.0037452453010094664,0.16732082345212498,2.7326552867889404,225.34714889526367,8.080812533696493,1.3751057535409927,0.0097765092808307,2.323309044043223,39.103023529052734,4.781476910917384,1868953.4308516318,0.5684990211925917,100980.32635577864,16837653.18667191,29365673.01503441,0.003805609857665751,0,0.29507410526275635,0,0,0,0,20.40127944946289,0,0,0.232363126,South Atlantic Ocean
-23,-30.5,34.70619829495748,0,0,39.29688517252604,22.23312250773112,0.029608616683011253,-0.016154347105536242,0.08312758958588044,0.00150234224080729,0.08417811648299296,0.9713479404648145,219.69126001993814,8.056082924207052,1.2246626615524292,0.003589499518663312,1.7340312401453655,40.94985294342041,5.44102107969994,2146335.347138083,0.681228353768509,101287.59529164537,19460056.924892996,29306691.212125953,6.260602009585241e-4,0,0,0,0,0,0,0,0,0,20.73321058,South Atlantic Ocean
-21.75,-31.25,44.16989981211149,0,0,35.946472803751625,20.969481174762432,0.0038134035310763586,-0.0033938518843989675,0.07767852579649442,1.5177834528073548e-5,0.05880029004579112,0.8758542061043091,229.09469066522067,8.053092119021294,0.94085459678601,0.09958936383899972,1.4025865090199008,38.714098123403694,2.887060527189116,1622614.632871988,2.417898012275963,97696.94240734093,14604910.75767859,27765235.179039568,0.003415340864255567,0,0,0,0,0,0,0,0,0,1.173062747,South Atlantic Ocean
